SPR	GO:0016020
SPR	GO:0042923
SPR	GO:0065007
SPR	GO:0065008
SPR	GO:0033057
SPR	GO:0060180
SPR	GO:0030594
SPR	GO:0048609
SPR	GO:0007621
SPR	GO:0019098
SPR	GO:0050795
SPR	GO:0022414
SPR	GO:0001653
SPR	GO:0008150
SPR	GO:0042165
SPR	GO:0051239
SPR	GO:0005886
SPR	GO:0046662
SPR	GO:0045434
SPR	GO:0050896
SPR	GO:0044464
SPR	GO:0045297
SPR	GO:0005575
SPR	GO:0004888
SPR	GO:0003674
SPR	GO:0004872
snRNP-U1-70K	GO:0033119
snRNP-U1-70K	GO:0009892
snRNP-U1-70K	GO:0080090
snRNP-U1-70K	GO:0019222
snRNP-U1-70K	GO:0050684
snRNP-U1-70K	GO:0050686
snRNP-U1-70K	GO:0031323
snRNP-U1-70K	GO:0090304
snRNP-U1-70K	GO:0043229
snRNP-U1-70K	GO:0006807
snRNP-U1-70K	GO:0003674
snRNP-U1-70K	GO:0005488
snRNP-U1-70K	GO:0003676
snRNP-U1-70K	GO:0048024
snRNP-U1-70K	GO:0048025
snRNP-U1-70K	GO:0043170
snRNP-U1-70K	GO:0071842
snRNP-U1-70K	GO:0050789
snRNP-U1-70K	GO:0071840
snRNP-U1-70K	GO:0071841
snRNP-U1-70K	GO:0006139
snRNP-U1-70K	GO:0000381
snRNP-U1-70K	GO:0044260
snRNP-U1-70K	GO:0043227
snRNP-U1-70K	GO:0005634
snRNP-U1-70K	GO:0043484
snRNP-U1-70K	GO:0022402
snRNP-U1-70K	GO:0016043
snRNP-U1-70K	GO:0030529
snRNP-U1-70K	GO:0005681
snRNP-U1-70K	GO:0019219
snRNP-U1-70K	GO:0065007
snRNP-U1-70K	GO:0048519
snRNP-U1-70K	GO:0008380
snRNP-U1-70K	GO:0006996
snRNP-U1-70K	GO:0044422
snRNP-U1-70K	GO:0031324
snRNP-U1-70K	GO:0045934
snRNP-U1-70K	GO:0044238
snRNP-U1-70K	GO:0071011
snRNP-U1-70K	GO:0071013
snRNP-U1-70K	GO:0009987
snRNP-U1-70K	GO:0044446
snRNP-U1-70K	GO:0050794
snRNP-U1-70K	GO:0000375
snRNP-U1-70K	GO:0007052
snRNP-U1-70K	GO:0000377
snRNP-U1-70K	GO:0008150
snRNP-U1-70K	GO:0051171
snRNP-U1-70K	GO:0051172
snRNP-U1-70K	GO:0010605
snRNP-U1-70K	GO:0008152
snRNP-U1-70K	GO:0006396
snRNP-U1-70K	GO:0016070
snRNP-U1-70K	GO:0016071
snRNP-U1-70K	GO:0007017
snRNP-U1-70K	GO:0032991
snRNP-U1-70K	GO:0043231
snRNP-U1-70K	GO:0007051
snRNP-U1-70K	GO:0060255
snRNP-U1-70K	GO:0051253
snRNP-U1-70K	GO:0051252
snRNP-U1-70K	GO:0044464
snRNP-U1-70K	GO:0034641
snRNP-U1-70K	GO:0000398
snRNP-U1-70K	GO:0010468
snRNP-U1-70K	GO:0005575
snRNP-U1-70K	GO:0044428
snRNP-U1-70K	GO:0003723
snRNP-U1-70K	GO:0043226
snRNP-U1-70K	GO:0044424
snRNP-U1-70K	GO:0000226
snRNP-U1-70K	GO:0044237
snRNP-U1-70K	GO:0006397
snRNP-U1-70K	GO:0007010
snRNP-U1-70K	GO:0048523
snRNP-U1-70K	GO:0003729
Br140	GO:0040011
Br140	GO:0006935
Br140	GO:0042330
Br140	GO:0033563
Br140	GO:0050896
Br140	GO:0008150
Br140	GO:0007411
Br140	GO:0042221
Br140	GO:0009605
Sac1	GO:0032502
Sac1	GO:0048585
Sac1	GO:0048583
Sac1	GO:0023057
Sac1	GO:0010648
Sac1	GO:0023051
Sac1	GO:0046329
Sac1	GO:0046328
Sac1	GO:0009653
Sac1	GO:0010627
Sac1	GO:0050789
Sac1	GO:0043409
Sac1	GO:0043408
Sac1	GO:0010646
Sac1	GO:0009968
Sac1	GO:0009966
Sac1	GO:0065007
Sac1	GO:0048729
Sac1	GO:0048519
Sac1	GO:0010741
Sac1	GO:0048598
Sac1	GO:0070302
Sac1	GO:0070303
Sac1	GO:0050794
Sac1	GO:0008150
Sac1	GO:0046664
Sac1	GO:0035466
Sac1	GO:0035467
Sac1	GO:0080134
Sac1	GO:0080135
Sac1	GO:0048523
SPE	GO:0002784
SPE	GO:0002813
SPE	GO:0009893
SPE	GO:0019222
SPE	GO:0031328
SPE	GO:0006963
SPE	GO:0031326
SPE	GO:0031325
SPE	GO:0002700
SPE	GO:0002831
SPE	GO:0006964
SPE	GO:0008152
SPE	GO:0002920
SPE	GO:0023052
SPE	GO:0042742
SPE	GO:0007166
SPE	GO:0008063
SPE	GO:0050829
SPE	GO:0010647
SPE	GO:0010646
SPE	GO:0050789
SPE	GO:0031347
SPE	GO:0023033
SPE	GO:0002786
SPE	GO:0009617
SPE	GO:0031638
SPE	GO:0065007
SPE	GO:0048518
SPE	GO:0002682
SPE	GO:0002805
SPE	GO:0002807
SPE	GO:0002808
SPE	GO:0031323
SPE	GO:0045087
SPE	GO:0009889
SPE	GO:0048583
SPE	GO:0050794
SPE	GO:0006952
SPE	GO:0050830
SPE	GO:0008150
SPE	GO:0008592
SPE	GO:0006955
SPE	GO:0016485
SPE	GO:0080134
SPE	GO:0035466
SPE	GO:0009891
SPE	GO:0051704
SPE	GO:0051707
SPE	GO:0050832
SPE	GO:0050776
SPE	GO:0009607
SPE	GO:0051604
SPE	GO:0051605
SPE	GO:0019538
SPE	GO:0009620
SPE	GO:0050896
SPE	GO:0043900
SPE	GO:0043170
SPE	GO:0002376
SPE	GO:0002697
SPE	GO:0044238
SPE	GO:0006950
SPE	GO:0045752
SPE	GO:0035468
SPE	GO:0002759
SPE	GO:0048522
eIF2B-epsilon	GO:0043234
eIF2B-epsilon	GO:0032991
eIF2B-epsilon	GO:0005851
eIF2B-epsilon	GO:0044464
eIF2B-epsilon	GO:0030234
eIF2B-epsilon	GO:0005085
eIF2B-epsilon	GO:0005575
eIF2B-epsilon	GO:0030695
eIF2B-epsilon	GO:0044444
eIF2B-epsilon	GO:0003674
eIF2B-epsilon	GO:0044424
eIF2B-epsilon	GO:0060589
p250	GO:0043234
p250	GO:0044446
p250	GO:0032991
p250	GO:0044464
p250	GO:0005575
p250	GO:0044428
p250	GO:0005667
p250	GO:0044424
p250	GO:0044451
p250	GO:0044422
mcl(3)Z5502	GO:0007126
mcl(3)Z5502	GO:0009987
mcl(3)Z5502	GO:0022402
mcl(3)Z5502	GO:0022403
mcl(3)Z5502	GO:0008150
mcl(3)Z5502	GO:0007140
14-3-3zeta	GO:0048610
14-3-3zeta	GO:0006457
14-3-3zeta	GO:0019222
14-3-3zeta	GO:0050890
14-3-3zeta	GO:0007610
14-3-3zeta	GO:0007611
14-3-3zeta	GO:0050821
14-3-3zeta	GO:0003674
14-3-3zeta	GO:0045448
14-3-3zeta	GO:0007294
14-3-3zeta	GO:0008103
14-3-3zeta	GO:0030716
14-3-3zeta	GO:0050789
14-3-3zeta	GO:0007049
14-3-3zeta	GO:0044267
14-3-3zeta	GO:0045171
14-3-3zeta	GO:0044260
14-3-3zeta	GO:0045172
14-3-3zeta	GO:0048869
14-3-3zeta	GO:0001709
14-3-3zeta	GO:0005875
14-3-3zeta	GO:0044430
14-3-3zeta	GO:0065007
14-3-3zeta	GO:0065008
14-3-3zeta	GO:0010468
14-3-3zeta	GO:0032502
14-3-3zeta	GO:0032501
14-3-3zeta	GO:0000278
14-3-3zeta	GO:0060255
14-3-3zeta	GO:0050877
14-3-3zeta	GO:0009987
14-3-3zeta	GO:0022414
14-3-3zeta	GO:0008150
14-3-3zeta	GO:0008152
14-3-3zeta	GO:0007059
14-3-3zeta	GO:0003008
14-3-3zeta	GO:0043234
14-3-3zeta	GO:0044238
14-3-3zeta	GO:0007017
14-3-3zeta	GO:0032991
14-3-3zeta	GO:0005575
14-3-3zeta	GO:0003006
14-3-3zeta	GO:0019538
14-3-3zeta	GO:0050896
14-3-3zeta	GO:0031647
14-3-3zeta	GO:0044464
14-3-3zeta	GO:0044237
14-3-3zeta	GO:0043170
14-3-3zeta	GO:0044446
14-3-3zeta	GO:0005515
14-3-3zeta	GO:0010608
14-3-3zeta	GO:0044424
14-3-3zeta	GO:0044421
14-3-3zeta	GO:0044422
14-3-3zeta	GO:0005488
Prp31	GO:0090304
Prp31	GO:0034641
Prp31	GO:0006807
Prp31	GO:0044237
Prp31	GO:0005681
Prp31	GO:0006139
Prp31	GO:0044260
Prp31	GO:0030529
Prp31	GO:0008380
Prp31	GO:0016071
Prp31	GO:0071011
Prp31	GO:0009987
Prp31	GO:0044446
Prp31	GO:0000375
Prp31	GO:0000377
Prp31	GO:0008150
Prp31	GO:0008152
Prp31	GO:0016070
Prp31	GO:0044238
Prp31	GO:0032991
Prp31	GO:0044464
Prp31	GO:0000398
Prp31	GO:0043170
Prp31	GO:0005575
Prp31	GO:0044428
Prp31	GO:0044422
Prp31	GO:0044424
Prp31	GO:0006396
Prp31	GO:0006397
Prp38	GO:0044237
Prp38	GO:0090304
Prp38	GO:0034641
Prp38	GO:0006807
Prp38	GO:0003674
Prp38	GO:0005488
Prp38	GO:0043227
Prp38	GO:0050789
Prp38	GO:0006139
Prp38	GO:0007346
Prp38	GO:0044260
Prp38	GO:0006396
Prp38	GO:0005634
Prp38	GO:0010564
Prp38	GO:0030529
Prp38	GO:0065007
Prp38	GO:0005575
Prp38	GO:0008380
Prp38	GO:0016070
Prp38	GO:0043226
Prp38	GO:0016071
Prp38	GO:0071011
Prp38	GO:0071013
Prp38	GO:0009987
Prp38	GO:0050794
Prp38	GO:0000375
Prp38	GO:0000377
Prp38	GO:0008150
Prp38	GO:0008152
Prp38	GO:0010389
Prp38	GO:0043234
Prp38	GO:0044238
Prp38	GO:0032991
Prp38	GO:0043231
Prp38	GO:0051726
Prp38	GO:0044464
Prp38	GO:0043229
Prp38	GO:0000398
Prp38	GO:0043170
Prp38	GO:0044446
Prp38	GO:0044428
Prp38	GO:0005681
Prp38	GO:0005515
Prp38	GO:0044424
Prp38	GO:0044422
Prp38	GO:0006397
Rtf1	GO:0006479
Rtf1	GO:0080090
Rtf1	GO:0019222
Rtf1	GO:0008276
Rtf1	GO:0044281
Rtf1	GO:0007166
Rtf1	GO:0031056
Rtf1	GO:0031058
Rtf1	GO:0071842
Rtf1	GO:0071840
Rtf1	GO:0071841
Rtf1	GO:0007219
Rtf1	GO:0010604
Rtf1	GO:0016740
Rtf1	GO:0016741
Rtf1	GO:0048518
Rtf1	GO:0016571
Rtf1	GO:0051569
Rtf1	GO:0060255
Rtf1	GO:0008170
Rtf1	GO:0031060
Rtf1	GO:0031062
Rtf1	GO:0043231
Rtf1	GO:0019538
Rtf1	GO:0010638
Rtf1	GO:0044424
Rtf1	GO:0016568
Rtf1	GO:0016569
Rtf1	GO:0018024
Rtf1	GO:0009893
Rtf1	GO:0051568
Rtf1	GO:0016278
Rtf1	GO:0016279
Rtf1	GO:0043229
Rtf1	GO:0003674
Rtf1	GO:0008168
Rtf1	GO:0043227
Rtf1	GO:0050789
Rtf1	GO:0023033
Rtf1	GO:0044267
Rtf1	GO:0044260
Rtf1	GO:0016043
Rtf1	GO:0065007
Rtf1	GO:0016570
Rtf1	GO:0032259
Rtf1	GO:0051130
Rtf1	GO:0050794
Rtf1	GO:0003824
Rtf1	GO:0043412
Rtf1	GO:0008150
Rtf1	GO:0008152
Rtf1	GO:0031401
Rtf1	GO:0043414
Rtf1	GO:0033044
Rtf1	GO:0033043
Rtf1	GO:0006730
Rtf1	GO:0051128
Rtf1	GO:0023052
Rtf1	GO:0010647
Rtf1	GO:0010646
Rtf1	GO:0005634
Rtf1	GO:0051246
Rtf1	GO:0051247
Rtf1	GO:0045747
Rtf1	GO:0034968
Rtf1	GO:0032270
Rtf1	GO:0031399
Rtf1	GO:0042800
Rtf1	GO:0009987
Rtf1	GO:0032268
Rtf1	GO:0044464
Rtf1	GO:0043170
Rtf1	GO:0042054
Rtf1	GO:0031325
Rtf1	GO:0031323
Rtf1	GO:0008213
Rtf1	GO:0006325
Rtf1	GO:0043226
Rtf1	GO:0008757
Rtf1	GO:0006464
Rtf1	GO:0035468
Rtf1	GO:0008593
Rtf1	GO:0051571
Rtf1	GO:0035466
Rtf1	GO:0006996
Rtf1	GO:0044238
Rtf1	GO:0051276
Rtf1	GO:0044237
Rtf1	GO:0005575
Rtf1	GO:0048522
Fs(3)Bak	GO:0032502
Fs(3)Bak	GO:0009790
Fs(3)Bak	GO:0009792
Fs(3)Bak	GO:0008150
vig2	GO:0006479
vig2	GO:0044237
vig2	GO:0006730
vig2	GO:0008213
vig2	GO:0043229
vig2	GO:0043228
vig2	GO:0044281
vig2	GO:0051567
vig2	GO:0043170
vig2	GO:0043227
vig2	GO:0043226
vig2	GO:0071840
vig2	GO:0071841
vig2	GO:0005737
vig2	GO:0044267
vig2	GO:0044260
vig2	GO:0006325
vig2	GO:0071842
vig2	GO:0005634
vig2	GO:0070828
vig2	GO:0016043
vig2	GO:0034968
vig2	GO:0016571
vig2	GO:0016570
vig2	GO:0005575
vig2	GO:0032259
vig2	GO:0005694
vig2	GO:0009987
vig2	GO:0006464
vig2	GO:0043412
vig2	GO:0008150
vig2	GO:0008152
vig2	GO:0043231
vig2	GO:0006996
vig2	GO:0044238
vig2	GO:0051276
vig2	GO:0043232
vig2	GO:0019538
vig2	GO:0010369
vig2	GO:0044464
vig2	GO:0005703
vig2	GO:0005700
vig2	GO:0005701
vig2	GO:0044446
vig2	GO:0044422
vig2	GO:0044424
vig2	GO:0043414
vig2	GO:0044427
vig2	GO:0016568
vig2	GO:0016569
E(rst)C317	GO:0032502
E(rst)C317	GO:0009887
E(rst)C317	GO:0001745
E(rst)C317	GO:0048592
E(rst)C317	GO:0008150
E(rst)C317	GO:0009653
fd68A	GO:0043231
fd68A	GO:0003700
fd68A	GO:0005634
fd68A	GO:0044464
fd68A	GO:0005575
fd68A	GO:0043229
fd68A	GO:0003674
fd68A	GO:0001071
fd68A	GO:0044424
fd68A	GO:0043227
fd68A	GO:0043226
mcl(3)Z3822	GO:0007126
mcl(3)Z3822	GO:0009987
mcl(3)Z3822	GO:0022402
mcl(3)Z3822	GO:0022403
mcl(3)Z3822	GO:0008150
mcl(3)Z3822	GO:0007140
Mst77F	GO:0071103
Mst77F	GO:0048610
Mst77F	GO:0043229
Mst77F	GO:0006323
Mst77F	GO:0035092
Mst77F	GO:0043227
Mst77F	GO:0043226
Mst77F	GO:0071840
Mst77F	GO:0071841
Mst77F	GO:0006325
Mst77F	GO:0071842
Mst77F	GO:0005634
Mst77F	GO:0016043
Mst77F	GO:0009987
Mst77F	GO:0022414
Mst77F	GO:0008150
Mst77F	GO:0042995
Mst77F	GO:0051276
Mst77F	GO:0006996
Mst77F	GO:0043231
Mst77F	GO:0019861
Mst77F	GO:0044464
Mst77F	GO:0005575
Mst77F	GO:0044424
Pif2	GO:0003674
Pif2	GO:0005488
Pif2	GO:0005515
H15	GO:0048856
H15	GO:0035223
H15	GO:0003674
H15	GO:0050789
H15	GO:0007389
H15	GO:0060911
H15	GO:0048869
H15	GO:0030528
H15	GO:0048513
H15	GO:0065007
H15	GO:0042684
H15	GO:0032502
H15	GO:0050793
H15	GO:0009987
H15	GO:0035050
H15	GO:0050794
H15	GO:0045595
H15	GO:0042659
H15	GO:0003002
H15	GO:0035295
H15	GO:0007507
H15	GO:0045165
H15	GO:0007447
H15	GO:0010453
H15	GO:0016563
H15	GO:0008150
nocte	GO:0009628
nocte	GO:0009605
nocte	GO:0050896
nocte	GO:0010378
nocte	GO:0042752
nocte	GO:0065007
nocte	GO:0009649
nocte	GO:0009266
nocte	GO:0008150
nocte	GO:0050789
CG14309	GO:0005575
CG14309	GO:0044424
CG14309	GO:0044444
CG14309	GO:0005811
CG14309	GO:0044464
Cp70	GO:0032502
Cp70	GO:0022607
Cp70	GO:0005198
Cp70	GO:0022414
Cp70	GO:0009987
Cp70	GO:0016043
Cp70	GO:0005213
Cp70	GO:0003006
Cp70	GO:0048610
Cp70	GO:0008150
Cp70	GO:0071840
Cp70	GO:0007306
Cp70	GO:0022412
Cp70	GO:0003674
Cp70	GO:0071844
Cp70	GO:0010927
Cp70	GO:0071842
Cp70	GO:0048646
Cp70	GO:0071841
wtrw	GO:0009628
wtrw	GO:0050896
wtrw	GO:0009270
wtrw	GO:0008150
wtrw	GO:0009415
wtrw	GO:0042221
nullo	GO:0048598
nullo	GO:0016331
nullo	GO:0022607
nullo	GO:0045216
nullo	GO:0034330
nullo	GO:0007043
nullo	GO:0071844
nullo	GO:0009653
nullo	GO:0071842
nullo	GO:0051301
nullo	GO:0071841
nullo	GO:0002009
nullo	GO:0007349
nullo	GO:0016043
nullo	GO:0065007
nullo	GO:0071840
nullo	GO:0048729
nullo	GO:0065008
nullo	GO:0044459
nullo	GO:0048646
nullo	GO:0032502
nullo	GO:0009987
nullo	GO:0070161
nullo	GO:0008360
nullo	GO:0008150
nullo	GO:0005912
nullo	GO:0005911
nullo	GO:0034329
nullo	GO:0000910
nullo	GO:0030054
nullo	GO:0044464
nullo	GO:0005575
nullo	GO:0044425
Syt4	GO:0010646
Syt4	GO:0051046
Syt4	GO:0044057
Syt4	GO:0031644
Syt4	GO:0051049
Syt4	GO:0046928
Syt4	GO:0060341
Syt4	GO:0050804
Syt4	GO:0005575
Syt4	GO:0048167
Syt4	GO:0044456
Syt4	GO:0065007
Syt4	GO:0008150
Syt4	GO:0051239
Syt4	GO:0051588
Syt4	GO:0051969
Syt4	GO:0065008
Syt4	GO:0032879
Syt4	GO:0050789
Syt4	GO:0050794
mir-2b-2	GO:0009892
mir-2b-2	GO:0080090
mir-2b-2	GO:0019222
mir-2b-2	GO:0031327
mir-2b-2	GO:0031326
mir-2b-2	GO:0031324
mir-2b-2	GO:0031323
mir-2b-2	GO:0010941
mir-2b-2	GO:0050789
mir-2b-2	GO:0051248
mir-2b-2	GO:0010605
mir-2b-2	GO:0009890
mir-2b-2	GO:0010608
mir-2b-2	GO:0051246
mir-2b-2	GO:2000113
mir-2b-2	GO:0065007
mir-2b-2	GO:0048519
mir-2b-2	GO:2000112
mir-2b-2	GO:0010468
mir-2b-2	GO:0060255
mir-2b-2	GO:0060548
mir-2b-2	GO:0006446
mir-2b-2	GO:0017148
mir-2b-2	GO:0009889
mir-2b-2	GO:0050794
mir-2b-2	GO:0008150
mir-2b-2	GO:0032269
mir-2b-2	GO:0032268
mir-2b-2	GO:0010556
mir-2b-2	GO:0045947
mir-2b-2	GO:0006417
mir-2b-2	GO:0010558
mir-2b-2	GO:0048523
CG9684	GO:0090304
CG9684	GO:0034641
CG9684	GO:0006807
CG9684	GO:0044237
CG9684	GO:0006139
CG9684	GO:0044260
CG9684	GO:0030529
CG9684	GO:0008380
CG9684	GO:0016071
CG9684	GO:0071011
CG9684	GO:0071013
CG9684	GO:0009987
CG9684	GO:0044422
CG9684	GO:0000375
CG9684	GO:0000377
CG9684	GO:0008150
CG9684	GO:0008152
CG9684	GO:0016070
CG9684	GO:0044238
CG9684	GO:0032991
CG9684	GO:0005575
CG9684	GO:0044464
CG9684	GO:0000398
CG9684	GO:0043170
CG9684	GO:0044446
CG9684	GO:0044428
CG9684	GO:0005681
CG9684	GO:0044424
CG9684	GO:0006396
CG9684	GO:0006397
mir-2b-1	GO:0009892
mir-2b-1	GO:0080090
mir-2b-1	GO:0019222
mir-2b-1	GO:0031327
mir-2b-1	GO:0031326
mir-2b-1	GO:0031324
mir-2b-1	GO:0031323
mir-2b-1	GO:0010941
mir-2b-1	GO:0050789
mir-2b-1	GO:0051248
mir-2b-1	GO:0010605
mir-2b-1	GO:0009890
mir-2b-1	GO:0010608
mir-2b-1	GO:0051246
mir-2b-1	GO:2000113
mir-2b-1	GO:0065007
mir-2b-1	GO:0048519
mir-2b-1	GO:2000112
mir-2b-1	GO:0010468
mir-2b-1	GO:0060255
mir-2b-1	GO:0060548
mir-2b-1	GO:0006446
mir-2b-1	GO:0017148
mir-2b-1	GO:0009889
mir-2b-1	GO:0050794
mir-2b-1	GO:0008150
mir-2b-1	GO:0032269
mir-2b-1	GO:0032268
mir-2b-1	GO:0010556
mir-2b-1	GO:0045947
mir-2b-1	GO:0006417
mir-2b-1	GO:0010558
mir-2b-1	GO:0048523
p47	GO:0006996
p47	GO:0042052
p47	GO:0016044
p47	GO:0009987
p47	GO:0016043
p47	GO:0031468
p47	GO:0061024
p47	GO:0008150
p47	GO:0006998
p47	GO:0071842
p47	GO:0071840
p47	GO:0071841
Gr66a	GO:0050896
Gr66a	GO:0044464
Gr66a	GO:0031000
Gr66a	GO:0030424
Gr66a	GO:0005575
Gr66a	GO:0008150
Gr66a	GO:0030425
Gr66a	GO:0043005
Gr66a	GO:0042221
Gr66a	GO:0043279
Gr66a	GO:0014074
Gr66a	GO:0042995
Gr66a	GO:0010033
Gr66a	GO:0014070
dnd	GO:0005737
dnd	GO:0035147
dnd	GO:0015630
dnd	GO:0035239
dnd	GO:0005575
dnd	GO:0043232
dnd	GO:0035146
dnd	GO:0005856
dnd	GO:0044464
dnd	GO:0032502
dnd	GO:0043229
dnd	GO:0043228
dnd	GO:0008150
dnd	GO:0044424
dnd	GO:0009653
dnd	GO:0043226
dnc	GO:0048675
dnc	GO:0007631
dnc	GO:0007635
dnc	GO:0048589
dnc	GO:0007619
dnc	GO:0004114
dnc	GO:0007617
dnc	GO:0007614
dnc	GO:0007612
dnc	GO:0007613
dnc	GO:0007610
dnc	GO:0007611
dnc	GO:0042578
dnc	GO:0023052
dnc	GO:0046958
dnc	GO:0007154
dnc	GO:0001661
dnc	GO:0007276
dnc	GO:0008355
dnc	GO:0016049
dnc	GO:0040007
dnc	GO:0008081
dnc	GO:0048588
dnc	GO:0048511
dnc	GO:0023032
dnc	GO:0004115
dnc	GO:0051704
dnc	GO:0060560
dnc	GO:0048477
dnc	GO:0032502
dnc	GO:0016787
dnc	GO:0032501
dnc	GO:0007623
dnc	GO:0048609
dnc	GO:0019098
dnc	GO:0042048
dnc	GO:0050877
dnc	GO:0009987
dnc	GO:0016788
dnc	GO:0022414
dnc	GO:0008306
dnc	GO:0008150
dnc	GO:0004112
dnc	GO:0007268
dnc	GO:0007267
dnc	GO:0042221
dnc	GO:0051705
dnc	GO:0003008
dnc	GO:0007292
dnc	GO:0003824
dnc	GO:0050896
dnc	GO:0050890
dnc	GO:0003674
CG4552	GO:0016044
CG4552	GO:0009987
CG4552	GO:0010324
CG4552	GO:0006911
CG4552	GO:0061024
CG4552	GO:0008150
CG4552	GO:0016043
CG4552	GO:0071840
CG7028	GO:0090304
CG7028	GO:0034641
CG7028	GO:0006807
CG7028	GO:0044237
CG7028	GO:0005681
CG7028	GO:0006139
CG7028	GO:0044260
CG7028	GO:0030529
CG7028	GO:0065007
CG7028	GO:0022610
CG7028	GO:0008380
CG7028	GO:0044238
CG7028	GO:0071011
CG7028	GO:0071013
CG7028	GO:0009987
CG7028	GO:0044446
CG7028	GO:0000375
CG7028	GO:0008360
CG7028	GO:0008150
CG7028	GO:0008152
CG7028	GO:0007155
CG7028	GO:0016070
CG7028	GO:0016071
CG7028	GO:0065008
CG7028	GO:0032991
CG7028	GO:0044464
CG7028	GO:0000398
CG7028	GO:0043170
CG7028	GO:0005575
CG7028	GO:0000377
CG7028	GO:0044428
CG7028	GO:0044422
CG7028	GO:0044424
CG7028	GO:0006396
CG7028	GO:0006397
dnk	GO:0019206
dnk	GO:0019205
dnk	GO:0016310
dnk	GO:0019136
dnk	GO:0034641
dnk	GO:0006807
dnk	GO:0003674
dnk	GO:0044281
dnk	GO:0006139
dnk	GO:0046939
dnk	GO:0016740
dnk	GO:0016301
dnk	GO:0009987
dnk	GO:0003824
dnk	GO:0008150
dnk	GO:0008152
dnk	GO:0009132
dnk	GO:0055086
dnk	GO:0044238
dnk	GO:0016772
dnk	GO:0044237
dnk	GO:0006796
dnk	GO:0006165
dnk	GO:0006793
dnk	GO:0009117
dnk	GO:0006753
CaMKI	GO:0003674
CaMKI	GO:0005516
CaMKI	GO:0005515
CaMKI	GO:0005488
dnt	GO:0032502
dnt	GO:0060089
dnt	GO:0003674
dnt	GO:0007165
dnt	GO:0004871
dnt	GO:0007411
dnt	GO:0009653
dnt	GO:0050789
dnt	GO:0007435
dnt	GO:0042330
dnt	GO:0004714
dnt	GO:0016740
dnt	GO:0065007
dnt	GO:0004713
dnt	GO:0004672
dnt	GO:0022612
dnt	GO:0016203
dnt	GO:0006935
dnt	GO:0016301
dnt	GO:0050794
